영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,제작사,배급사,등급,장르,감독,배우
음란 과외 2 - 무삭제판,2019-08-28,1000,0,1000,1,1,1,1,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,
음란한 그녀의 색스런 이야기,2019-12-27,1000,0,1000,1,1,1,1,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,박은석,
음란한 병원 무삭제판,2019-08-14,5000,0,5000,1,1,1,1,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
음란한 여자들의 수다,2019-08-05,6000,0,6000,1,1,1,1,한국,(주)메이크아트,(주)메이크아트,청소년관람불가,"성인물(에로),멜로/로맨스",이지은,
이모의 유혹-무삭제,2018-04-06,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김경택,
이모의유혹2-무삭제,2019-09-06,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김이슬,
이웃집 아내 무삭제판,2019-07-30,1000,0,1000,1,1,1,1,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
일반인,,3000,0,3000,1,1,1,1,한국,골든타이드픽처스(주),,청소년관람불가,멜로/로맨스,김영민,
일본 엄마 2 무삭제,2018-03-20,6000,0,6000,1,1,1,1,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,김무원,
일본식 아내 길들이기,2019-07-19,1000,0,1000,1,1,1,1,한국,유한회사 영화사 반딧불,유한회사 영화사 반딧불,청소년관람불가,성인물(에로),김영민,
자매의교환섹스-무삭제,2019-04-05,5000,0,5000,1,1,1,1,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,장두만,
자매의은밀한스와핑,2018-12-21,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
작은 엄마 2: 삼촌의 여자들 (무삭제),2018-03-09,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
작은 엄마 무삭제,2018-03-20,6000,0,6000,1,1,1,1,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,이리단,
작은 엄마들,2018-07-11,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
작은 엄마들(무삭제),2018-09-12,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
잘 주는 간호사들 : 병원에서 생긴 일,2019-11-22,1000,0,1000,1,1,1,1,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,박은석,
잘 주는 외국녀들,2019-12-13,1000,0,1000,1,1,1,1,한국,(주)영진크리에이티브,(주)영진크리에이티브,청소년관람불가,드라마,윤준세,
잘주는 누나들,2019-05-17,5000,0,5000,1,1,1,1,한국,(주)케이피에이기획,(주)케이피에이기획,청소년관람불가,멜로/로맨스,천성준,
잘주는 누나들 무삭제판,2019-09-20,5000,0,5000,1,1,1,1,한국,(주)케이피에이기획,(주)케이피에이기획,청소년관람불가,멜로/로맨스,천성준,
잘주는 여비서들,2019-05-24,2000,0,2000,1,1,1,1,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
잘주는 여비서들 무삭제,2019-08-28,1000,0,1000,1,1,1,1,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
장모님들,2018-10-16,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
장모님들 (감독판),2018-12-26,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
장모님의 개인교습,2018-09-12,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
장모님의 개인교습 (감독판),2018-11-09,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
장모의 딸 무삭제판,2019-12-06,6000,0,6000,1,1,1,1,한국,(주)영진크리에이티브,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",윤준세,
장모의유혹-무삭제,2019-05-10,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김이슬,
장모학개론-무삭제,2018-07-06,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김다니엘,
젊은 과부,2019-10-16,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
젊은 누나-무삭제판,2019-02-27,1000,0,1000,1,1,1,1,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
젊은 며느리 무삭제판,2019-09-03,5000,0,5000,1,1,1,1,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
젊은 미망인 무삭제판,2019-08-01,1000,0,1000,1,1,1,1,한국,,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
젊은 새엄마들,2019-08-16,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
젊은 새엄마들 무삭제,2019-10-15,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
젊은 아내: 남편 교환의 날 (무삭제),2018-01-22,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
젊은 엄마 친구 2 무삭제,2019-12-24,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정현수,
젊은 엄마 친구 무삭제판,2018-11-07,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,유해종,
젊은 장모님들,2019-05-03,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
젊은 장모님들 - 감독판,2019-08-05,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",이진,
젊은 처제들,2018-09-27,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
젊은 처제들 (감독판),2018-12-18,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
젊은 처형: 그녀를 탐하다,2018-07-11,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
젊은 처형: 그녀를 탐하다(무삭제),2018-09-12,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
젊은 형수 2,2018-08-14,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
젊은 형수 2 무삭제,2019-05-28,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
젊은 형수: 형의 여자를 탐하다,2018-01-31,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,"강정훈,강정훈",
젊은 형수: 형의 여자를 탐하다(무삭제),2018-04-17,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
젊은 형수님: 내 여자가 되던 날,2018-07-03,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
젊은 형수님: 내 여자가 되던 날 -무삭제판,2018-08-10,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
젊은 형수님: 형의 여자를 탐하다 -무삭제판,2018-03-09,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
젊은 형수님들 (감독판),2018-12-26,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
젊은 형수와 처제,2019-12-12,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
젊은장모-무삭제,2018-03-09,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김경훈,
젊은친구엄마,2019-10-18,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최성길,
젊은친구엄마- 무삭제,2019-11-29,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최성길,
젊은형수님들,2018-08-30,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
접대 전문 여비서,2019-05-31,2000,0,2000,1,1,1,1,한국,(주)레드언더미디어,(주)레드언더미디어,청소년관람불가,드라마,윤준세,
접대 전문 여비서 무삭제,2019-08-13,2000,0,2000,1,1,1,1,한국,(주)레드언더미디어,(주)레드언더미디어,청소년관람불가,드라마,윤준세,
정사 2018,2018-12-13,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,이은미
정사 2019,2019-12-26,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,
정사 : 사촌 여동생들,2018-10-02,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"정완경,안상진",
정사 : 사촌 여동생들 무삭제,2018-11-14,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
정사 : 시아버지와 도련님,2018-01-18,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"이상민,이상민",
정사 : 시아버지와 도련님 무삭제,2018-07-24,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
정사 : 아내의 친구 2,2019-08-27,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,
정사 : 아내의 친구 무삭제,2018-11-16,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,
정사 : 어린 새엄마 무삭제,2018-11-14,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,드라마,임현태,
정사 : 엄마친구,2019-10-10,2000,0,2000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김환,
정사 : 은밀한 밀애-무삭제판,2018-07-25,1000,0,1000,1,1,1,1,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이재상,
정사 : 자매의 유혹 무삭제,2018-11-20,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
정사 : 착한 며느리들 2 무삭제,2019-03-13,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
정사 : 착한 며느리들 무삭제판,2018-04-26,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
정사 : 착한 숙모 무삭제,2018-11-20,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
정사 : 처제의 사랑 무삭제편,2018-11-08,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최민,"이채담,도모세"
정사 : 친구의 엄마 2 무삭제,2018-07-30,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
정사 : 친구의 엄마 무삭제,2018-01-16,6000,0,6000,1,1,1,1,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,
정사 : 친구의 여자를 탐하다,2018-10-02,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"정완경,안상진",
정사 : 친구의 여자를 탐하다 무삭제,2018-11-14,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
정사 : 캠퍼스 커플 무삭제,2018-11-20,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,임현태,
정사: 딸의 친구들,2019-12-23,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",이재훈,
정사: 질투의 덫-무삭제판,2018-03-28,1000,0,1000,1,1,1,1,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
제주도 야한밤,2018-03-29,1000,0,1000,1,1,1,1,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,,박은석,
제주도 야한밤 무삭제,2018-06-07,2000,0,2000,1,1,1,1,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,,박은석,
조건아빠:슈가대디 무삭제판,2019-04-12,1000,0,1000,1,1,1,1,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,멜로/로맨스,한동호,
조건엄마 슈가맘 무삭제판,2019-08-06,1000,0,1000,1,1,1,1,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
중독: 관음증-무삭제판,2019-02-20,1000,0,1000,1,1,1,1,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
직장 스와핑 : 예쁜 여직원들 무삭제판,2018-01-09,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,
진주의순결상실,2018-08-24,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김다니엘,강민우
진주의순결상실-무삭제,2018-09-28,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김다니엘,
짱,2018-12-28,6000,0,6000,1,1,1,1,한국,"(주)영화사 사계절,펀펀한영화사",(주)영화사 사계절,청소년관람불가,액션,송재덕,"문지후,이린,김수경,김동욱,김용민,김유민,김재홍,이동규,이상준"
착한 며느리와 시아버지,2019-10-21,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 사촌 여동생,2019-05-03,2000,0,2000,1,1,1,1,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
착한 사촌 여동생 무삭제,2019-08-21,1000,0,1000,1,1,1,1,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
착한 새누나,2019-06-14,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 새엄마 -무삭제판,2018-03-26,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 엄마 (무삭제),2018-01-25,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 엄마 2 무삭제,2018-11-14,6000,0,6000,1,1,1,1,한국,"(주)영화사 사계절,대호필름",(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,
착한 엄마 무삭제,2018-03-16,6000,0,6000,1,1,1,1,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,이리단,
착한 엄마 친구들,2019-10-04,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 엄마친구 2 무삭제,2018-08-23,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
착한 여동생-무삭제,2018-11-16,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김다니엘,
착한 여친 엄마,2019-08-23,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"멜로/로맨스,드라마",김진수,
착한 자매들 무삭제판,2018-11-12,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
착한 장모 (무삭제),2018-08-10,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,
착한 장모님들과의 정사,2018-06-15,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 장모님들과의 정사(감독판),2018-07-11,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 장모들,2018-05-30,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 장모들(무삭제),2018-07-03,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 장모와 젊은 사위,2019-12-05,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",강정훈,
착한 제수씨,2019-07-01,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 제수씨 - 감독판,2019-10-21,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 처제들 2018,2018-10-30,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 처제들 2018 (감독판),2018-11-09,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
착한 처형 : 아내를 대신하다 무삭제판,2018-03-07,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,
착한 친구 누나,2019-08-02,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
착한 친구 누나 무삭제,2019-11-22,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
착한 친구아내 무삭제,2019-05-24,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
착한 친구엄마 (무삭제),2018-11-20,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,
착한 형수 2 무삭제,2018-01-23,6000,0,6000,1,1,1,1,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,"이채담,조용복"
착한 형수 3 무삭제,2018-11-07,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이리단,
착한 형수 : 내 여자가 되던 날,2018-08-16,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"정완경,안상진",
착한 형수 : 내 여자가 되던 날 무삭제,2018-11-26,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
착한 형수 : 뜨거운 유혹 무삭제,2018-07-20,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
착한 형수 : 참을 수 없는 날,2019-08-23,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
착한 형수 : 참을 수 없는 날 무삭제,2019-10-23,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
착한엄마 무삭제: 아버지의 여자를 탐하다,2019-07-25,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,"이진명,유승택",
착한여선생,2018-10-12,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최은정,
착한여선생-무삭제,2018-11-23,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최은정,
착한여자친구,2018-12-10,5000,0,5000,1,1,1,1,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,장두만,이윤경
착한여자친구-무삭제,2019-04-08,5000,0,5000,1,1,1,1,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,장두만,
착한형수의사정,2019-01-11,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
착한형수의사정-무삭제,2019-03-15,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
채팅앱-누나의맛,2019-11-22,5000,0,5000,1,1,1,1,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,천성준,
처녀 사냥 - 무삭제판,2018-04-18,2000,0,2000,1,1,1,1,한국,너바나 필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
"처제는, 처제와, 처제의...(무삭제판)",2019-08-26,1000,0,1000,1,1,1,1,한국,(주)마이애미미디어,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",노현진,"설영,아리,민도윤"
처제와 형수들,2019-01-11,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이정,
처제와 형수들 (감독판),2019-03-08,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이정,
처제와의 정사,2018-08-14,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
처제와의 정사 무삭제,2019-05-28,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
처제의 속사정2,2018-05-03,2000,0,2000,1,1,1,1,한국,(주)레드언더미디어,(주)레드언더미디어,청소년관람불가,,최석원,김희진
처제의 은밀한 유혹,2018-06-12,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,시지미
처제의 은밀한 유혹 무삭제,2018-07-23,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,시지미
천박한누나 무삭제판,2019-09-24,5000,0,5000,1,1,1,1,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
첫경험 - 무삭제판,2018-03-26,2000,0,2000,1,1,1,1,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
첫경험 2 - 무삭제판,2019-11-19,1000,0,1000,1,1,1,1,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
초대녀 - 무삭제판,2018-09-08,2000,0,2000,1,1,1,1,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,
초대녀 2 - 무삭제판,2019-03-18,1000,0,1000,1,1,1,1,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,
축제,1996-06-06,7000,0,217000,1,30,1,3,한국,태흥영화(주),,중학생이상관람가,"드라마,가족",임권택,"안성기,오정해,한은진,이얼,정경순,박충선,김기천,남정희"
출장 마사지 : 특별한 서비스,2019-08-09,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
출장 마사지 : 특별한 서비스 무삭제,2019-11-29,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
친구 누나 3,2019-03-14,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,
친구 딸들의 맛,2018-06-15,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
친구 딸들의 맛(감독판),2018-07-03,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
친구 아내,2019-03-28,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,"박주빈,도모세"
친구 아내들,2019-12-23,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최민현,
친구 엄마들 2018,2018-10-10,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
친구 엄마들 2018 (감독판),2018-11-09,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
친구 엄마들의 맛,2018-08-10,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
친구 엄마들의 맛 (감독판),2018-11-09,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
친구누나 일본판 2,2019-07-23,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
친구누나 일본판 2 무삭제,2019-09-26,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
